,smiles,dipole
131295,COc1ncc(C)cn1,2.2739
131296,COc1cnc(C)cn1,1.2858
131297,COc1ccc(N)cn1,2.0848
131298,COc1ncc(N)cn1,3.2509
131299,COc1cnc(N)cn1,1.7319
131300,COc1ccc(O)cn1,1.8733
131301,COc1ncc(O)cn1,3.081
131302,COc1cnc(O)cn1,0.5599
131303,Nc1ccc(CO)cc1,0.6388
131304,Nc1ccc(CO)nc1,1.5198
131305,Nc1cnc(CO)cn1,1.2709
131306,Nc1cnc(CO)nc1,2.598
131307,Nc1ccc(CO)cn1,2.0795
131308,Nc1ncc(CO)cn1,0.961
131309,Nc1cnc(CO)cn1,1.2696
131310,OCc1ccc(O)cc1,1.3378
131311,OCc1ccc(O)nc1,1.4441
131312,OCc1cnc(O)cn1,1.3112
131313,OCc1cnc(O)nc1,3.7828
131314,OCc1ccc(O)cn1,1.9463
131315,OCc1ncc(O)cn1,4.4479
131316,OCc1cnc(O)cn1,1.3113
131317,C#Cc1ccc(CC)[nH]1,1.989
131318,CCc1ccc(C#N)[nH]1,5.0396
131319,C#Cc1ccc(CC)o1,1.1617
131320,CCc1ccc(C#N)o1,5.1526
131321,C#Cc1ncc(CC)[nH]1,3.9273
131322,CCc1cnc(C#N)[nH]1,6.2161
131323,C#Cc1ncc(CC)o1,2.2132
131324,CCc1cnc(C#N)o1,5.5507
131325,C#Cc1cnc(CC)[nH]1,3.0569
131326,CCc1ncc(C#N)[nH]1,4.3175
131327,C#Cc1cnc(CC)o1,1.161
131328,CCc1ncc(C#N)o1,3.7208
131329,C#Cc1ccc(NC)[nH]1,3.2426
131330,CNc1ccc(C#N)[nH]1,6.2445
131331,C#Cc1ccc(NC)o1,2.6293
131332,CNc1ccc(C#N)o1,6.5843
131333,C#Cc1ncc(NC)[nH]1,4.5645
131334,CNc1cnc(C#N)[nH]1,7.3278
131335,C#Cc1ncc(NC)o1,3.6866
131336,CNc1cnc(C#N)o1,7.2268
131337,CNc1ncc(C#N)[nH]1,5.942
131338,C#Cc1cnc(NC)o1,2.1452
131339,CNc1ncc(C#N)o1,5.5327
131340,C#Cc1ccc(OC)[nH]1,2.1737
131341,COc1ccc(C#N)[nH]1,5.1434
131342,C#Cc1ccc(OC)o1,1.1703
131343,COc1ccc(C#N)o1,4.636
131344,C#Cc1ncc(OC)[nH]1,5.0225
131345,C#Cc1ncc(OC)o1,3.1645
131346,COc1cnc(C#N)o1,5.5595
131347,C#Cc1cnc(OC)[nH]1,1.963
131348,C#Cc1cnc(OC)o1,0.8398
131349,COc1ncc(C#N)o1,4.961
131350,C#Cc1cnc(CN)o1,1.2334
131351,N#Cc1cnc(CN)o1,4.6005
131352,C#Cc1ccc(CO)[nH]1,2.7821
131353,N#Cc1ccc(CO)[nH]1,5.6004
131354,C#Cc1ccc(CO)o1,0.9935
131355,N#Cc1ccc(CO)o1,4.041
131356,C#Cc1ncc(CO)[nH]1,5.0334
131357,N#Cc1ncc(CO)[nH]1,7.0351
131358,O=CC1CN=CO1,2.6531
131359,O=CN1CC=CC1,4.0357
131360,O=CC1C=CCC1,2.988
131361,O=CC1COC=N1,1.6767
131362,O=CC1C=CCO1,3.2989
131363,O=CN1C=CCC1,3.9058
131364,O=CN1C=NCC1,3.6279
131365,O=CC1CCCC1,2.9632
131366,O=CC1CCCO1,3.1961
131367,O=CC1CCOC1,2.1429
131368,O=CC1COCO1,2.3665
131369,O=CC1OCCO1,3.8049
131370,O=CN1CCCC1,4.2189
131371,CN=C1CN=CN1,3.1976
131372,CN=C1C=CCO1,2.7356
131373,CN=C1CCCO1,2.6693
131374,CN=C1COCO1,1.3342
131375,CCC1=CCCC1,0.2141
131376,CCC1=CCOC1,1.8437
131377,CCC1=NCCO1,1.2854
131378,COC1=NCCN1,1.5234
131379,OCC1=CCCC1,1.485
131380,C#Cc1ncc(CO)o1,1.8121
131381,N#Cc1ncc(CO)o1,4.4395
131382,C#Cc1cnc(CO)[nH]1,3.1901
131383,N#Cc1cnc(CO)[nH]1,5.4791
131384,C#Cc1cnc(CO)o1,2.3971
131385,N#Cc1cnc(CO)o1,2.0335
131386,CCc1ccc(C=O)[nH]1,4.966
131387,CCc1ccc(C=O)o1,4.1892
131388,CCc1cnc(C=O)[nH]1,6.5087
131389,CCc1cnc(C=O)o1,5.2363
131390,CCc1ncc(C=O)[nH]1,4.9303
131391,CCc1ncc(C=O)o1,2.2365
131392,CNc1ccc(C=O)[nH]1,6.33
131393,CNc1ccc(C=O)o1,5.5193
131394,CNc1cnc(C=O)[nH]1,7.654
131395,CNc1cnc(C=O)o1,7.2335
131396,CNc1ncc(C=O)[nH]1,6.5312
131397,CNc1ncc(C=O)o1,4.0731
131398,COc1ccc(C=O)[nH]1,5.6832
131399,COc1ccc(C=O)o1,3.4003
131400,COc1cnc(C=O)[nH]1,7.414
131401,COc1cnc(C=O)o1,5.9056
131402,COc1ncc(C=O)o1,4.0681
131403,O=Cc1ccc(CO)[nH]1,5.7599
131404,O=Cc1ccc(CO)o1,3.4363
131405,O=Cc1ncc(CO)[nH]1,7.4806
131406,O=Cc1ncc(CO)o1,4.2351
131407,O=Cc1cnc(CO)[nH]1,5.7476
131408,O=Cc1cnc(CO)o1,2.0134
131409,CCc1ccc(CC)[nH]1,1.7645
131410,CCc1ccc(CC)o1,0.0933
131411,CCc1ccc(CO)[nH]1,1.0515
131412,CCc1ccc(CO)o1,1.9039
131413,CCc1ccc(OC)[nH]1,1.0333
131414,CCc1ccc(NC)[nH]1,1.2738
131415,CCc1ccc(NC)o1,1.2458
131416,CCc1ccc(OC)o1,1.2238
131417,CCc1cnc(CC)o1,1.8149
131418,CCc1cnc(CN)o1,2.2324
131419,CCc1cnc(CO)[nH]1,2.7466
131420,CCc1cnc(CO)o1,3.3315
131421,CCc1cnc(OC)[nH]1,2.2294
131422,CCc1cnc(NC)o1,1.8937
131423,CCc1cnc(OC)o1,0.3447
131424,CCc1ncc(CO)[nH]1,1.9958
131425,CCc1ncc(CO)o1,1.907
131426,CCc1ncc(OC)[nH]1,2.8217
131427,CCc1ncc(NC)o1,2.614
131428,CCc1ncc(OC)o1,2.6203
131429,CNc1ccc(CO)[nH]1,1.6066
131430,CNc1ccc(CO)o1,2.8228
131431,CNc1ccc(OC)[nH]1,0.3066
131432,CNc1ccc(NC)o1,1.7258
131433,CNc1ccc(OC)o1,1.9212
131434,CNc1cnc(CO)[nH]1,3.0461
131435,CNc1cnc(CO)o1,3.0794
131436,CNc1cnc(OC)[nH]1,1.8771
131437,CNc1cnc(NC)o1,2.6436
131438,CNc1cnc(OC)o1,0.9416
131439,CNc1ncc(CO)o1,2.7143
131440,CNc1ncc(OC)[nH]1,2.5275
131441,CNc1ncc(OC)o1,2.3769
131442,COc1ccc(CO)[nH]1,3.1049
131443,COc1ccc(CO)o1,2.0608
131444,COc1ccc(OC)[nH]1,0.0515
131445,COc1ccc(OC)o1,1.1763
131446,COc1cnc(CN)o1,2.4884
131447,COc1cnc(CO)[nH]1,2.5802
131448,COc1cnc(CO)o1,1.9907
131449,COc1cnc(OC)[nH]1,2.3622
131450,COc1cnc(OC)o1,1.442
131451,COc1ncc(CO)[nH]1,3.3798
131452,COc1ncc(CO)o1,1.6092
131453,CCc1nccc(=O)[nH]1,3.0129
131454,CCc1nccc(=O)o1,2.7862
131455,CCc1ncnc(=N)[nH]1,3.4306
131456,CCc1ncnc(=N)o1,2.7616
131457,CCc1ncnc(=O)[nH]1,5.2577
131458,CCc1ncnc(=O)o1,4.4046
131459,CNc1cccc(=N)o1,5.069
131460,CNc1cccc(=O)o1,5.5425
131461,CNc1ccnc(=N)o1,5.8649
131462,CNc1ccnc(=O)[nH]1,8.4733
131463,CNc1ccnc(=O)o1,7.5087
131464,CNc1cncc(=N)o1,3.6293
131465,CNc1cncc(=O)[nH]1,6.6092
131466,CNc1cncc(=O)o1,5.5828
131467,CNc1nccc(=N)o1,4.0085
131468,CNc1nccc(=O)[nH]1,4.6238
131469,CNc1nccc(=O)o1,4.1181
131470,CNc1ncnc(=N)o1,4.5264
131471,CNc1ncnc(=O)[nH]1,7.1285
131472,CNc1ncnc(=O)o1,6.2617
131473,COc1cccc(=N)o1,3.0907
131474,COc1cccc(=O)[nH]1,4.2365
131475,COc1cccc(=O)o1,3.3883
131476,COc1ccnc(=N)o1,3.5796
131477,COc1ccnc(=O)[nH]1,6.5074
131478,COc1ccnc(=O)o1,5.1627
131479,COc1cncc(=N)[nH]1,3.557
131480,COc1cncc(=N)o1,4.048
131481,COc1cncc(=O)[nH]1,5.1509
131482,COc1cncc(=O)o1,3.4978
131483,COc1nccc(=N)[nH]1,2.272
131484,COc1nccc(=N)o1,3.0687
131485,COc1nccc(=O)[nH]1,3.8132
131486,COc1nccc(=O)o1,4.127
131487,COc1ncnc(=N)[nH]1,4.0242
131488,COc1ncnc(=N)o1,4.021
131489,COc1ncnc(=O)[nH]1,5.8341
131490,COc1ncnc(=O)o1,5.4999
131491,N=c1cccc(CO)o1,2.7184
131492,O=c1cccc(CO)[nH]1,4.8228
131493,O=c1cccc(CO)o1,3.8584
131494,N=c1nccc(CO)o1,3.77
131495,O=c1nccc(CO)[nH]1,7.0312
131496,O=c1nccc(CO)o1,5.1656
131497,N=c1cncc(CO)[nH]1,1.9799
131498,N=c1cncc(CO)o1,1.3983
131499,O=c1cncc(CO)[nH]1,5.4651
131500,O=c1cncc(CO)o1,2.7821
131501,N=c1ccnc(CO)[nH]1,1.2571
131502,N=c1ccnc(CO)o1,0.5078
131503,O=c1ccnc(CO)[nH]1,0.6467
131504,O=c1ccnc(CO)o1,2.2767
131505,N=c1ncnc(CO)[nH]1,1.0248
131506,N=c1ncnc(CO)o1,1.523
131507,O=c1ncnc(CO)[nH]1,2.8366
131508,O=c1ncnc(CO)o1,2.386
131509,Cc1cccc(CO)c1,1.3457
131510,Cc1cc(CO)ccn1,1.4878
131511,Cc1cncc(CO)c1,1.4542
131512,Cc1ccnc(CO)c1,1.0971
131513,Cc1cc(CO)ncn1,2.4789
131514,Cc1cccc(CO)n1,0.3357
131515,Cc1nccc(CO)n1,2.2897
131516,Cc1cncc(CO)n1,2.0971
131517,Cc1ccnc(CO)n1,4.1691
131518,Cc1ncnc(CO)n1,2.1705
131519,CCc1cccc(C)c1,0.2932
131520,CCc1cccc(C)n1,1.3444
131521,CCc1cccc(N)c1,1.497
131522,CCc1cccc(O)c1,1.4797
131523,CCc1cccc(O)n1,1.0421
131524,CCc1ccnc(C)c1,2.1998
131525,CCc1ccnc(C)n1,1.734
131526,CCc1ccnc(N)n1,0.8048
131527,CCc1ccnc(O)c1,1.5187
131528,CCc1ccnc(O)n1,2.1773
131529,CCc1cncc(C)c1,2.4696
131530,CCc1cncc(C)n1,0.8386
131531,CCc1cncc(N)c1,3.1066
131532,CCc1cncc(N)n1,1.9991
131533,CCc1cncc(O)c1,3.5495
131534,CCc1cncc(O)n1,1.9322
131535,CCc1cc(C)ccn1,2.1545
131536,CCc1nccc(C)n1,1.802
131537,CCc1nccc(N)n1,3.1032
131538,CCc1cc(O)ccn1,2.3991
131539,CCc1nccc(O)n1,0.9119
131540,CCc1cc(C)ncn1,2.3473
131541,CCc1ncnc(C)n1,0.7386
131542,CCc1cc(N)ncn1,3.2808
131543,CCc1ncnc(N)n1,2.1506
131544,CCc1cc(O)ncn1,1.0898
131545,CCc1ncnc(O)n1,2.0563
131546,CNc1cccc(C)c1,1.6007
131547,CNc1cccc(N)c1,1.4893
131548,CNc1cccc(O)c1,0.9347
131549,CNc1cccc(O)n1,2.453
131550,CNc1ccnc(C)n1,3.4923
131551,CNc1ccnc(O)c1,3.2022
131552,CNc1ccnc(O)n1,3.2885
131553,CNc1cncc(C)c1,3.4093
131554,CNc1cncc(C)n1,2.3235
131555,CNc1cncc(N)c1,3.4921
131556,CNc1cncc(N)n1,2.6256
131557,CNc1cncc(O)c1,2.2129
131558,CNc1cncc(O)n1,3.6757
131559,CNc1nccc(C)n1,0.5579
131560,CNc1nccc(N)n1,2.0512
131561,CNc1cc(O)ccn1,3.0045
131562,CNc1nccc(O)n1,1.6498
131563,CNc1cc(C)ncn1,3.7184
131564,CNc1ncnc(C)n1,2.4312
131565,CNc1cc(N)ncn1,3.7043
131566,CNc1ncnc(N)n1,2.2964
131567,CNc1cc(O)ncn1,2.5057
131568,CNc1ncnc(O)n1,1.6344
131569,COc1cccc(C)c1,0.9075
131570,COc1cccc(C)n1,0.593
131571,COc1cccc(N)c1,1.0092
131572,COc1cccc(N)n1,1.8176
131573,COc1cccc(O)c1,1.7706
131574,COc1cccc(O)n1,0.8261
131575,COc1ccnc(C)c1,2.6518
131576,COc1ccnc(C)n1,1.5786
131577,COc1ccnc(N)n1,1.7261
131578,COc1ccnc(O)c1,2.5444
131579,COc1ccnc(O)n1,3.0605
131580,COc1cncc(C)c1,1.759
131581,COc1cncc(C)n1,2.0263
131582,COc1cncc(N)c1,2.1902
131583,COc1cncc(N)n1,3.1617
131584,COc1cncc(O)c1,0.5234
131585,COc1cncc(O)n1,3.0266
131586,COc1cc(C)ccn1,1.0696
131587,COc1nccc(C)n1,1.7666
131588,COc1cc(N)ccn1,2.43
131589,COc1nccc(N)n1,2.4838
131590,COc1cc(O)ccn1,1.7474
131591,COc1nccc(O)n1,0.6213
131592,COc1cc(C)ncn1,1.5753
131593,COc1ncnc(C)n1,1.0625
131594,COc1cc(N)ncn1,2.0117
131595,COc1ncnc(N)n1,0.8267
131596,COc1cc(O)ncn1,0.6328
131597,COc1ncnc(O)n1,2.0244
131598,Nc1cccc(CO)c1,2.278
131599,Nc1cc(CO)ccn1,0.735
131600,Nc1cncc(CO)c1,2.6711
131601,Nc1cc(CO)ncn1,2.7723
131602,Nc1cccc(CO)n1,1.169
131603,Nc1nccc(CO)n1,1.892
131604,Nc1cncc(CO)n1,2.8333
131605,Nc1ccnc(CO)n1,5.4582
131606,Nc1ncnc(CO)n1,3.9671
131607,NCc1nccc(O)n1,2.102
131608,NCc1ncnc(O)n1,1.925
131609,OCc1cccc(O)c1,0.7114
131610,OCc1cccc(O)n1,1.4963
131611,OCc1ccnc(O)c1,2.3723
131612,OCc1ccnc(O)n1,1.893
131613,OCc1cncc(O)c1,2.2869
131614,OCc1cncc(O)n1,3.2141
131615,OCc1cc(O)ccn1,2.0363
131616,OCc1nccc(O)n1,3.0362
131617,OCc1cc(O)ncn1,1.3284
131618,OCc1ncnc(O)n1,0.7658
131619,CCc1cccn1C=O,2.7792
131620,CCc1cncn1C=O,3.6023
131621,CCc1nccn1C=O,1.6062
131622,CNc1cccn1C=O,3.6223
131623,CNc1cncn1C=O,4.0915
131624,CNc1nccn1C=O,2.2427
131625,COc1cccn1C=O,3.9296
131626,COc1cncn1C=O,4.2022
131627,COc1nccn1C=O,2.3185
131628,NCc1nccn1C=O,2.4872
131629,O=Cn1cccc1CO,2.8898
131630,O=Cn1cncc1CO,4.3673
131631,O=Cn1ccnc1CO,1.1902
131632,Cc1ccccc1CO,1.8669
131633,Cc1cccnc1CO,1.8855
131634,Cc1ccncc1CO,4.0465
131635,Cc1cnccc1CO,3.9291
131636,Cc1cncnc1CO,1.3204
131637,Cc1ncccc1CO,2.5616
131638,Cc1nccnc1CO,0.7941
131639,Cc1ncncc1CO,4.0924
131640,CCc1ccccc1C,0.5061
131641,CCc1ccccc1N,1.6043
131642,CCc1ccccc1O,1.5819
131643,CCc1cccnc1C,2.0391
131644,CCc1cccnc1N,2.0708
131645,CCc1cccnc1O,0.9344
131646,CCc1ccncc1C,2.7722
131647,CCc1ccncc1N,3.3354
131648,CCc1ccncc1O,3.8436
131649,CCc1cnccc1C,2.7205
131650,CCc1cnccc1O,2.9645
131651,CCc1cncnc1C,2.8927
131652,CCc1cncnc1N,3.8179
131653,CCc1cncnc1O,1.8105
131654,CCc1ncccc1C,1.9125
131655,CCc1ncccc1N,2.8597
131656,CCc1ncccc1O,1.1295
131657,CCc1nccnc1C,0.7956
131658,CCc1nccnc1N,1.9972
131659,CCc1nccnc1O,0.9767
131660,CCc1ncncc1C,2.7829
131661,CCc1ncncc1N,3.7449
131662,CCc1ncncc1O,3.1668
131663,CNc1ccccc1C,1.8289
131664,CNc1ccccc1N,1.6534
131665,CNc1ccccc1O,1.3264
131666,CNc1cccnc1C,3.1653
131667,CNc1cccnc1N,2.6329
131668,CNc1cccnc1O,1.9563
131669,CNc1cnccc1C,3.6381
131670,CNc1cnccc1O,3.3819
131671,CNc1cncnc1C,4.1954
131672,CNc1cncnc1N,3.6076
131673,CNc1cncnc1O,3.1609
131674,CNc1ncccc1C,2.1071
131675,CNc1ncccc1N,2.5313
131676,CNc1ncccc1O,2.5433
131677,CNc1nccnc1C,2.3556
131678,CNc1nccnc1N,2.2739
131679,CNc1nccnc1O,1.6145
131680,CNc1ncncc1C,4.0937
131681,CNc1ncncc1N,4.012
131682,CNc1ncncc1O,3.6133
131683,COc1ncc[nH]c1=O,3.2572
131684,COc1nccoc1=N,2.1371
131685,COc1nccoc1=O,3.4688
131686,O=c1[nH]cccc1CO,2.2831
131687,N=c1occcc1CO,1.5373
131688,O=c1occcc1CO,3.0799
131689,O=c1[nH]cncc1CO,0.7121
131690,N=c1ocncc1CO,0.562
131691,O=c1ocncc1CO,1.731
131692,N=c1[nH]ccnc1CO,6.0442
131693,O=c1[nH]ccnc1CO,2.4468
131694,N=c1occnc1CO,4.0463
131695,O=c1occnc1CO,1.2401
131696,CCc1c[nH]c(=O)n1C,3.7821
131697,CCc1coc(=N)n1C,3.5914
131698,CCc1coc(=O)n1C,5.0773
131699,Cn1c(CN)coc1=N,4.5387
131700,Cn1c(CO)coc1=N,2.4359
131701,Cn1c(CO)c[nH]c1=O,2.5239
131702,Cn1c(CO)coc1=O,4.0658
131703,CNc1coc(=O)n1C,5.6477
131704,COc1c[nH]c(=O)n1C,3.7061
131705,COc1coc(=N)n1C,4.2237
131706,COc1coc(=O)n1C,4.9919
131707,CCc1ccc(=O)[nH]c1,4.3189
131708,CCc1c[nH]c(=O)cn1,3.9792
131709,CCc1cnc(=O)[nH]c1,6.0827
131710,CCc1ccc(=N)oc1,3.6009
131711,CCc1coc(=N)cn1,2.7184
131712,CCc1cnc(=N)oc1,4.7449
131713,CCc1ccc(=O)oc1,4.8929
131714,CCc1coc(=O)cn1,3.4967
131715,CCc1cnc(=O)oc1,6.0601
131716,CNc1ccc(=O)[nH]c1,5.2852
131717,CC(=O)C1CC1O,3.2276
131718,CC(=O)C1CC1C,2.5973
131719,CC1CC1C(N)=O,3.3467
131720,CNc1c[nH]c(=O)cn1,4.8857
131721,CNc1cnc(=O)[nH]c1,6.7416
131722,CNc1ccc(=N)oc1,4.5438
131723,CNc1coc(=N)cn1,3.4707
131724,CNc1cnc(=N)oc1,5.7505
131725,CC(=O)N1CC1C,3.211
131726,COc1ccccc1C,1.2087
131727,COc1ccccc1N,1.6156
131728,COc1ccccc1O,2.5577
131729,COc1cccnc1C,3.1781
131730,COc1cccnc1N,2.9245
131731,COc1cccnc1O,2.2005
131732,COc1ccncc1C,3.2803
131733,COc1ccncc1N,3.672
131734,COc1ccncc1O,4.5408
131735,COc1cnccc1C,2.2105
131736,COc1cnccc1O,2.9405
131737,COc1cncnc1C,3.2538
131738,COc1cncnc1N,3.8811
131739,COc1cncnc1O,1.8726
131740,COc1ncccc1C,0.6559
131741,COc1ncccc1N,1.7818
131742,COc1ncccc1O,0.8278
131743,COc1nccnc1C,1.4274
131744,COc1nccnc1N,1.875
131745,COc1nccnc1O,0.4965
131746,COc1ncncc1C,2.2894
131747,COc1ncncc1N,3.1714
131748,COc1ncncc1O,3.1697
131749,Nc1ccccc1CO,1.8297
131750,Nc1cccnc1CO,2.4632
131751,Nc1cnccc1CO,2.6351
131752,Nc1cncnc1CO,2.6985
131753,Nc1ncccc1CO,0.8317
131754,Nc1nccnc1CO,1.3012
131755,Nc1ncncc1CO,4.9435
131756,NCc1ncncc1O,4.4091
131757,OCc1ccccc1O,1.782
131758,OCc1cccnc1O,1.2527
131759,OCc1ccncc1O,3.0879
131760,OCc1cnccc1O,3.9097
131761,OCc1cncnc1O,3.1144
131762,OCc1ncccc1O,1.0171
131763,OCc1nccnc1O,2.9485
131764,OCc1ncncc1O,2.562
131765,CCc1ccc[nH]c1=O,3.5596
131766,CCc1cccoc1=N,2.7553
131767,CCc1cccoc1=O,3.9843
131768,CCc1cnc[nH]c1=O,1.6796
131769,CCc1cncoc1=N,0.7102
131770,CCc1cncoc1=O,2.0593
131771,CCc1ncc[nH]c1=O,3.231
131772,CCc1nccoc1=N,1.9668
131773,CCc1nccoc1=O,2.4951
131774,CNc1ccc[nH]c1=O,2.2167
131775,CNc1cccoc1=N,2.4975
131776,CNc1cccoc1=O,4.0317
131777,CNc1cnc[nH]c1=O,0.395
131778,CNc1cncoc1=N,1.1932
131779,CNc1cncoc1=O,2.6581
131780,CNc1ncc[nH]c1=O,1.1999
131781,CNc1nccoc1=N,0.1096
131782,CNc1nccoc1=O,2.0077
131783,COc1ccc[nH]c1=O,4.0408
131784,COc1cccoc1=N,3.4827
131785,COc1cccoc1=O,5.0459
131786,COc1cnc[nH]c1=N,1.7029
131787,COc1cnc[nH]c1=O,1.9848
131788,COc1cncoc1=N,1.5429
131789,COc1cncoc1=O,3.3479
131790,COc1ncc[nH]c1=N,3.1794
131791,CC1CN1C(N)=O,3.2097
131792,CC(=O)C1NC1C,3.8353
131793,CC1NC1C(N)=O,4.6502
131794,CC(=O)C1OC1C,3.3936
131795,CC1OC1C(N)=O,2.5222
131796,CC(=O)C1CN1C,1.6425
131797,CN1CC1C(N)=O,2.7156
131798,NC(=O)C1CC1O,4.414
131799,NC1CC1C(=O)O,6.4106
131800,C1CC2(C1)CCC2,0.0187
131801,C1CC2(C1)CCO2,1.5494
131802,C1CC2(C1)COC2,1.9344
131803,C1CC2(COC2)O1,2.4446
131804,C1OCC12COC2,0.0004
131805,CC1CC12CCC2,0.0893
131806,CC1CC12CCO2,1.6209
131807,CC1CC12COC2,1.9371
131808,CC1NC12COC2,1.9956
131809,CC1OC12CCC2,1.778
131810,CC1OC12COC2,1.9948
131811,CN1CC12COC2,1.8567
131812,OC1CC12CCC2,1.2091
131813,OC1CC12CCO2,1.4581
131814,OC1CC12COC2,3.0469
131815,CC1C2CC1C2=O,3.1388
131816,CC1C2NC1C2=O,1.9433
131817,CC1C2OC1C2=O,2.929
131818,CN1C2CC1C2=O,1.9429
131819,O=C1C2CC1C2O,2.8713
131820,O=C1C2NC1C2O,1.4526
131821,O=C1C2OC1C2O,1.4264
131822,CC1C2CC1C2C,0.141
131823,CC1C2CC1C2O,1.5909
131824,CC1C2OC1C2C,1.943
131825,CC1C2OC1C2O,1.7702
131826,CN1C2CC1C2O,2.0425
131827,OC1C2CC1C2O,2.1728
131828,OC1C2NC1C2O,3.1725
131829,OC1C2OC1C2O,2.3367
131830,CNc1ccc(=O)oc1,5.8836
131831,CNc1coc(=O)cn1,4.5426
131832,CNc1cnc(=O)oc1,7.0658
131833,COc1c[nH]c(=N)cn1,1.8286
131834,COc1ccc(=O)[nH]c1,4.8419
131835,COc1c[nH]c(=O)cn1,3.373
131836,COc1cnc(=O)[nH]c1,6.851
131837,COc1ccc(=N)oc1,3.9182
131838,COc1coc(=N)cn1,2.0652
131839,COc1cnc(=N)oc1,4.9617
131840,COc1ccc(=O)oc1,4.914
131841,COc1coc(=O)cn1,3.6336
131842,COc1cnc(=O)oc1,6.4738
131843,N=c1cnc(CO)c[nH]1,1.5257
131844,O=c1ccc(CO)c[nH]1,5.2003
131845,O=c1cnc(CO)c[nH]1,3.177
131846,O=c1ncc(CO)c[nH]1,6.6452
131847,N=c1ccc(CO)co1,4.6078
131848,N=c1cnc(CO)co1,2.0524
131849,N=c1ncc(CO)co1,5.8473
131850,O=c1ccc(CO)co1,6.0785
131851,O=c1cnc(CO)co1,2.9103
131852,O=c1ncc(CO)co1,6.9991
131853,C#Cc1cc(CC)c[nH]1,1.5843
131854,CCc1c[nH]c(C#N)c1,4.5947
131855,C#Cc1nc(CC)c[nH]1,3.2686
131856,CCc1c[nH]c(C#N)n1,5.3823
131857,C#Cc1cc(CC)co1,1.3275
131858,CCc1coc(C#N)c1,5.1817
131859,C#Cc1nc(CC)co1,1.3521
131860,CCc1coc(C#N)n1,5.1965
131861,C#Cc1cc(NC)c[nH]1,1.6698
131862,CNc1c[nH]c(C#N)c1,5.185
131863,C#Cc1nc(NC)c[nH]1,2.8892
131864,CNc1c[nH]c(C#N)n1,5.7847
131865,C#Cc1cc(NC)co1,2.2688
131866,CNc1coc(C#N)c1,6.0159
131867,C#Cc1nc(NC)co1,1.7669
131868,CNc1coc(C#N)n1,5.842
131869,C#Cc1cc(OC)c[nH]1,2.5618
131870,COc1c[nH]c(C#N)c1,5.436
131871,C#Cc1nc(OC)c[nH]1,2.2689
131872,COc1c[nH]c(C#N)n1,4.2222
131873,C#Cc1cc(OC)co1,1.5421
131874,COc1coc(C#N)c1,5.6085
131875,C#Cc1nc(OC)co1,0.2095
131876,COc1coc(C#N)n1,4.1564
131877,C#Cc1cc(CO)c[nH]1,1.9041
131878,N#Cc1cc(CO)c[nH]1,3.2829
131879,C#Cc1nc(CO)c[nH]1,2.099
131880,N#Cc1nc(CO)c[nH]1,5.0937
131881,C#Cc1cc(CO)co1,1.283
131882,N#Cc1cc(CO)co1,4.1012
131883,C#Cc1nc(CO)co1,1.2041
131884,N#Cc1nc(CO)co1,5.3093
131885,Cc1[nH]cc(CO)c1C,0.5863
131886,Cc1occ(CO)c1C,2.12
131887,Cc1[nH]cc(CO)c1N,1.5321
131888,Cc1occ(CO)c1N,3.1421
131889,Cc1c(CO)c[nH]c1N,1.13
131890,Cc1c(CO)coc1N,0.9996
131891,Cc1occ(CN)c1O,3.3206
131892,Cc1[nH]cc(CO)c1O,1.7607
131893,Cc1occ(CO)c1O,1.7905
131894,Cc1c(CO)c[nH]c1O,1.1861
131895,CCc1c[nH]c(C)c1C,1.7341
131896,CCc1coc(C=O)c1,4.5265
131897,CCc1coc(C=O)n1,3.7747
131898,CNc1c[nH]c(C=O)c1,3.7956
131899,CNc1c[nH]c(C=O)n1,5.7421
131900,CNc1coc(C=O)c1,5.4323
131901,CNc1coc(C=O)n1,4.6868
131902,COc1c[nH]c(C=O)c1,3.4272
131903,COc1c[nH]c(C=O)n1,4.4677
131904,COc1coc(C=O)c1,4.5187
131905,COc1coc(C=O)n1,3.4054
131906,O=Cc1cc(CO)c[nH]1,1.6235
131907,O=Cc1nc(CO)c[nH]1,4.8802
131908,O=Cc1cc(CO)co1,3.7369
131909,O=Cc1nc(CO)co1,4.3536
131910,C#Cc1c[nH]cc1CC,2.6356
131911,CCc1c[nH]cc1C#N,6.0849
131912,C#Cc1cocc1CC,0.5949
131913,CCc1cocc1C#N,3.7819
131914,C#Cc1c[nH]cc1NC,2.2092
131915,CNc1c[nH]cc1C#N,5.7724
131916,C#Cc1cocc1NC,1.5717
131917,CNc1cocc1C#N,3.7699
131918,C#Cc1c[nH]cc1OC,3.4779
131919,COc1c[nH]cc1C#N,7.1344
131920,C#Cc1cocc1OC,1.5308
131921,COc1cocc1C#N,4.9883
131922,C#Cc1c[nH]cc1CO,1.3422
131923,N#Cc1c[nH]cc1CO,4.958
131924,C#Cc1cocc1CO,1.637
131925,N#Cc1cocc1CO,3.0102
131926,CCc1c[nH]cc1C=O,4.5988
131927,CCc1cocc1C=O,3.2389
131928,CNc1c[nH]cc1C=O,4.7392
131929,CNc1cocc1C=O,3.8074
131930,COc1c[nH]cc1C=O,5.6856
131931,CC12CC3C1CC32,0.2121
131932,CC12CC3C1CN32,1.6698
131933,CC12CC3C1OC32,1.8455
131934,CC12CN3C1CC32,1.9572
